,t0,dt0,month,inversion_strength,inversion_height,low_level_stability,rh_sub_850,surf_wind_velocity,wind_shear,dt_
0,-16.224999999999994,1997-10-17 04:00:00,10,0.0,-0.0,-3.641666666666673,0.5766090440564531,-999.0,1005.2832505763971,1997-10-17 04:00:00
1,-17.854545454545452,1997-10-18 20:00:00,10,3.6545454545454543,877.9848209147315,1.3545454545454518,0.602644044921407,-999.0,1001.2898218409223,1997-10-18 20:00:00
2,-17.95,1997-10-18 23:00:00,10,3.9499999999999993,619.4603075596583,1.75,0.6005777315748848,-999.0,1001.906663707506,1997-10-18 23:00:00
3,-13.225000000000001,1997-10-20 04:00:00,10,0.6250000000000018,931.7001013050183,-2.174999999999999,0.4446644703603412,-999.0,1004.97,1997-10-20 04:00:00
4,-8.026923076923076,1997-10-20 23:00:00,10,0.0,-0.0,-6.073076923076924,0.8874218437987003,-999.0,1010.645,1997-10-20 23:00:00
5,-6.666666666666667,1997-10-21 11:00:00,10,0.0,-0.0,-7.783333333333332,0.7867567491865898,-999.0,1008.4391919853005,1997-10-21 11:00:00
6,-5.7,1997-10-21 23:00:00,10,0.0,-0.0,-8.499999999999996,0.8538567918626483,-999.0,1008.1599131707691,1997-10-21 23:00:00
7,-7.7749999999999995,1997-10-22 11:00:00,10,0.5499999999999998,242.03896338681503,-6.791666666666669,0.814404808021187,-999.0,1004.0532972604117,1997-10-22 11:00:00
8,-10.2375,1997-10-22 23:00:00,10,0.0,-0.0,-5.6625,0.7881217112913872,-999.0,1006.5438077776122,1997-10-22 23:00:00
9,-16.8,1997-10-23 11:00:00,10,5.300000000000001,743.1424847481492,1.825000000000001,0.6585531954426094,-999.0,1008.1898087558095,1997-10-23 11:00:00
10,-18.72727272727273,1997-10-23 23:00:00,10,8.027272727272731,436.9991400008228,2.860606060606063,0.6721856138332469,-999.0,1000.6282884983253,1997-10-23 23:00:00
11,-22.171428571428578,1997-10-24 11:00:00,10,10.946428571428577,277.57396925458704,6.211428571428579,0.6163759080659558,-999.0,1005.8552219458617,1997-10-24 11:00:00
12,-22.178571428571438,1997-10-24 23:00:00,10,9.928571428571438,366.8407954192864,3.8285714285714363,0.613487841441304,-999.0,1005.7546296290085,1997-10-24 23:00:00
13,-20.04814814814815,1997-10-25 11:00:00,10,8.948148148148151,528.3942693008661,3.9481481481481495,0.6864065760262896,-999.0,1006.0549973136566,1997-10-25 11:00:00
14,-22.946153846153848,1997-10-25 23:00:00,10,7.896153846153847,582.3454970485145,6.996153846153849,0.40102257886717546,-999.0,1006.645,1997-10-25 23:00:00
15,-27.28400000000001,1997-10-26 11:00:00,10,14.250666666666678,874.8778950602212,12.109000000000009,0.35325449373293455,-999.0,1014.672495526647,1997-10-26 11:00:00
16,-28.500000000000004,1997-10-26 23:00:00,10,13.316666666666668,952.1172861736437,11.820000000000004,0.27930861237604343,-999.0,1009.415026679298,1997-10-26 23:00:00
17,-26.9875,1997-10-27 23:00:00,10,12.8625,955.5034402209973,11.6875,0.4421318077168989,-999.0,1004.295,1997-10-27 23:00:00
18,-28.899999999999995,1997-10-28 11:00:00,10,15.299999999999995,750.2045203175472,13.499999999999995,0.4930278533875468,-999.0,1000.799660941606,1997-10-28 11:00:00
19,-28.12307692307692,1997-10-28 23:00:00,10,13.92307692307692,581.0675794462778,12.289743589743585,0.5231103902524684,-999.0,1001.9727801286402,1997-10-28 23:00:00
20,-22.125000000000004,1997-10-29 11:00:00,10,8.025000000000004,813.4862381217736,6.5500000000000025,0.5653360130016474,-999.0,1008.0149590375962,1997-10-29 11:00:00
21,-16.518749999999997,1997-10-29 23:00:00,10,1.9387499999999953,972.4200285771599,0.8187499999999979,0.610202442808564,-999.0,1008.51,1997-10-29 23:00:00
22,-13.0,1997-10-30 11:00:00,10,1.2599999999999998,514.6397245338708,-3.0666666666666664,0.7636603254189183,-999.0,1006.6161060436491,1997-10-30 11:00:00
23,-13.181249999999997,1997-10-30 23:00:00,10,0.0,-0.0,-0.6187500000000039,0.5590085020961862,-999.0,1006.8539644240104,1997-10-30 23:00:00
24,-26.483333333333334,1997-10-31 23:00:00,10,11.850000000000001,1633.4378422867273,9.083333333333336,0.576204741935376,-999.0,1005.4233268187377,1997-10-31 23:00:00
25,-13.803448275862076,1997-11-01 14:00:00,11,0.6034482758620783,116.30866664281022,-2.663218390804589,0.7495762308095243,6.78,4.913329376127913,1997-11-01 14:00:00
26,-21.893749999999997,1997-11-02 11:00:00,11,11.660416666666665,411.67778226205724,4.4687499999999964,0.4751141175302047,3.33,6.5824811398758385,1997-11-02 11:00:00
27,-17.96153846153846,1997-11-02 23:00:00,11,5.761538461538461,664.4133738889468,0.1615384615384592,0.5478227693672306,-999.0,1006.6482352331393,1997-11-02 23:00:00
28,-17.725,1997-11-03 12:00:00,11,6.225000000000001,397.9708864099064,-0.0416666666666643,0.3281312806374641,5.83,-1004.83,1997-11-03 12:00:00
29,-19.593103448275855,1997-11-03 15:00:00,11,8.693103448275854,433.4416941134292,3.0264367816091884,0.39958650284750374,5.0,2.1130732678319966,1997-11-03 15:00:00
30,-19.63333333333334,1997-11-03 23:00:00,11,7.400000000000006,577.4089671822176,5.866666666666674,0.6862078114004222,5.21,-2.6804352118430255,1997-11-03 23:00:00
31,-23.6125,1997-11-04 11:00:00,11,14.7125,1556.6480289806857,14.6325,0.5265427281833855,-999.0,1003.6433521076957,1997-11-04 11:00:00
32,-25.196774193548393,1997-11-04 23:00:00,11,16.45677419354839,1053.614460368239,15.121774193548392,0.5138355460691124,3.08,-0.8441499746036105,1997-11-04 23:00:00
33,-20.316666666666666,1997-11-05 23:00:00,11,3.599999999999998,822.1610624442737,2.9309523809523803,0.5340671785121086,6.65,2.9083674946373055,1997-11-05 23:00:00
34,-16.0,1997-11-07 00:00:00,11,3.0,886.1071515440879,1.2333333333333343,0.7549585520194468,12.62,4.719923742545548,1997-11-07 00:00:00
35,-15.57142857142857,1997-11-07 11:00:00,11,4.37142857142857,816.6573869414697,-0.028571428571432023,0.5366316006145505,10.01,0.5762041897893972,1997-11-07 11:00:00
36,-13.569696969696976,1997-11-07 23:00:00,11,2.3696969696969763,1910.4155432947114,0.24112554112554818,0.7322352657004833,6.67,-1005.67,1997-11-07 23:00:00
37,-13.66875,1997-11-08 02:00:00,11,3.46875,1077.6533328357236,1.6258928571428566,0.766429508274424,6.75,-1.1805717805156073,1997-11-08 02:00:00
38,-16.24782608695652,1997-11-08 11:00:00,11,7.414492753623184,986.8793127695984,5.967826086956517,0.7680658755642007,6.64,-3.4480118246089866,1997-11-08 11:00:00
39,-19.33529411764706,1997-11-09 00:00:00,11,9.63529411764706,808.7664523505521,8.33529411764706,0.7545569168826718,-999.0,1000.9302274715902,1997-11-09 00:00:00
40,-12.308000000000002,1997-11-09 11:00:00,11,2.1580000000000013,681.1726206490815,1.6080000000000023,0.682010605340799,4.39,-1003.39,1997-11-09 11:00:00
41,-10.913793103448276,1997-11-09 15:00:00,11,1.5637931034482744,1104.5667723738864,0.3137931034482744,0.6569753613102216,-999.0,1003.5925,1997-11-09 15:00:00
42,-13.483333333333334,1997-11-09 23:00:00,11,5.483333333333334,571.6043197758023,2.450000000000001,0.4435675038831567,3.69,6.1748412872262275,1997-11-09 23:00:00
43,-19.007999999999996,1997-11-10 11:00:00,11,14.341333333333328,588.2319548252332,11.624666666666663,0.2549820748110762,1.81,1.8907023807078076,1997-11-10 11:00:00
44,-14.193749999999998,1997-11-10 23:00:00,11,11.668749999999998,636.1497506724556,9.677083333333332,0.6997819017845213,-999.0,1011.6849973616978,1997-11-10 23:00:00
45,-13.114285714285712,1997-11-11 11:00:00,11,10.814285714285713,685.721895998531,-18.58571428571429,0.6141161788140919,-999.0,0.0,1997-11-11 11:00:00
46,-13.168749999999998,1997-11-11 23:00:00,11,12.218749999999998,1341.1076735548706,12.056249999999999,0.44982217165541183,-999.0,1005.5324217835056,1997-11-11 23:00:00
47,-13.9,1997-11-12 11:00:00,11,14.940000000000001,1004.4535358633542,14.48,0.46719887801694737,-999.0,1002.8652104713799,1997-11-12 11:00:00
48,-10.822222222222221,1997-11-12 23:00:00,11,7.572222222222221,725.4444183842805,6.4722222222222205,0.9234685749071744,7.27,3.112006242347407,1997-11-12 23:00:00
49,-10.222580645161285,1997-11-13 11:00:00,11,2.722580645161285,1098.676946276953,2.589247311827952,0.8887854760291448,-999.0,1008.6666044646406,1997-11-13 11:00:00
50,-12.858333333333336,1997-11-13 23:00:00,11,2.7583333333333364,1657.2677809581828,0.35833333333333606,0.7575579745335543,-999.0,1014.9645218568174,1997-11-13 23:00:00
51,-13.1,1997-11-14 12:00:00,11,2.6999999999999993,2372.5370951591512,-0.20000000000000284,0.7809823060456555,8.69,2.123102749355551,1997-11-14 12:00:00
52,-21.44062499999999,1997-11-14 23:00:00,11,14.640624999999991,1481.671516348615,14.604261363636354,0.5101706425870612,3.56,9.160753475424574,1997-11-14 23:00:00
53,-13.830769230769238,1997-11-15 11:00:00,11,4.630769230769237,1125.1505701389933,3.2107692307692393,0.8491817231458013,5.77,-1004.77,1997-11-15 11:00:00
54,-14.814285714285715,1997-11-16 00:00:00,11,4.914285714285715,960.6952948248929,3.314285714285715,0.4904824493526407,-999.0,1004.4946464827925,1997-11-16 00:00:00
55,-19.725,1997-11-16 11:00:00,11,7.262500000000001,836.1452606486166,5.225000000000001,0.7136548478423133,5.42,-3.0641038667199028,1997-11-16 11:00:00
56,-22.661764705882362,1997-11-16 23:00:00,11,9.061764705882364,859.8168294107576,6.76176470588236,0.6923499877116188,3.77,-0.659683645473403,1997-11-16 23:00:00
57,-29.462962962962962,1997-11-17 11:00:00,11,16.66296296296296,749.9039088814711,14.587962962962962,0.2714078747847466,-999.0,1003.292234622039,1997-11-17 11:00:00
58,-31.299999999999983,1997-11-17 23:00:00,11,18.26666666666665,711.8584360601518,16.44285714285712,0.4069644946134298,-999.0,1002.5864843003143,1997-11-17 23:00:00
59,-28.300000000000004,1997-11-18 11:00:00,11,15.011111111111116,1432.9386467604756,14.091666666666674,0.19521053401919486,1.0,3.578911269284495,1997-11-18 11:00:00
60,-29.35,1997-11-18 23:00:00,11,16.700000000000003,1569.3370605474104,16.516666666666666,0.17397259746456595,-999.0,1001.1595846968096,1997-11-18 23:00:00
62,-27.439999999999998,1997-11-19 23:00:00,11,15.954285714285712,1287.3529242480156,14.506666666666666,0.3981285871208616,3.1,0.5880396387669746,1997-11-19 23:00:00
63,-26.32,1997-11-20 11:00:00,11,15.195,849.0572851473994,12.92,0.3762811772827479,-999.0,1008.4385590144258,1997-11-20 11:00:00
64,-24.7,1997-11-20 23:00:00,11,13.966666666666665,734.0591585455232,12.450000000000001,0.5900898701514594,-999.0,1009.6134025303287,1997-11-20 23:00:00
65,-22.939999999999998,1997-11-21 23:00:00,11,10.139999999999997,587.5133550748554,7.089999999999998,0.4681744885611108,0.8,0.7416131070115641,1997-11-21 23:00:00
66,-19.192307692307693,1997-11-22 11:00:00,11,5.708974358974359,427.4575430149263,2.3923076923076927,0.42110692875209443,-999.0,1001.7174340431937,1997-11-22 11:00:00
67,-19.3,1997-11-22 23:00:00,11,4.155555555555555,1130.0100513549799,3.8999999999999986,0.6838374169229954,-999.0,1002.7497631045593,1997-11-22 23:00:00
68,-15.16666666666666,1997-11-23 11:00:00,11,0.7999999999999936,1070.2168930602404,0.3333333333333268,0.7453150290497215,6.58,-1.6533350179520223,1997-11-23 11:00:00
70,-17.87777777777778,1997-11-24 11:00:00,11,1.637777777777778,1066.1629463927047,0.9944444444444507,0.802248351608009,8.79,-1.193474882400805,1997-11-24 11:00:00
71,-14.521052631578947,1997-11-24 23:00:00,11,0.6210526315789462,1447.6667716279628,-2.078947368421055,0.7309618982801207,6.26,1.5753543121005604,1997-11-24 23:00:00
72,-24.719999999999995,1997-11-25 11:00:00,11,9.219999999999995,217.18178048676535,8.205714285714283,0.4503106805121948,4.75,-0.368777194961619,1997-11-25 11:00:00
73,-31.03333333333333,1997-11-25 23:00:00,11,15.433333333333332,1255.5263705618704,15.23333333333333,0.49878402138598793,3.7,1.5646858389012186,1997-11-25 23:00:00
74,-32.906666666666666,1997-11-26 11:00:00,11,16.206666666666667,1454.9353455249213,15.426666666666666,0.42572396079688374,0.54,5.915569360850255,1997-11-26 11:00:00
75,-19.111111111111114,1997-11-26 23:00:00,11,0.7511111111111184,1496.3440547756668,0.2777777777777821,0.4371721672592534,-999.0,1001.3665940796451,1997-11-26 23:00:00
76,-18.9,1997-11-27 11:00:00,11,0.023076923076917666,16.746093202049597,-0.10000000000000142,0.7670909550893972,7.04,0.5895637694779952,1997-11-27 11:00:00
77,-23.0,1997-11-27 23:00:00,11,3.2857142857142847,1662.038225572831,3.049999999999997,0.7928971779656784,5.98,-4.115211151924765,1997-11-27 23:00:00
78,-22.777777777777782,1997-11-28 11:00:00,11,4.663492063492072,1350.6249185741995,4.563492063492067,0.7667506226622196,6.05,-1.7550097671276506,1997-11-28 11:00:00
80,-31.82857142857144,1997-11-29 11:00:00,11,11.32857142857144,1330.2201460681727,11.32857142857144,0.48762469920397994,4.81,2.209888362194607,1997-11-29 11:00:00
81,-33.6,1997-11-29 23:00:00,11,13.581818181818186,1276.259327574825,13.3,0.3748472312780626,-999.0,1001.3698031171793,1997-11-29 23:00:00
82,-24.00967741935484,1997-11-30 11:00:00,11,6.322177419354841,1122.4052587939898,5.052534562211985,0.7187468987384574,8.3,4.634032516968876,1997-11-30 11:00:00
83,-17.5,1997-11-30 23:00:00,11,0.05384615384615188,16.501102338495432,-5.833333333333332,0.8166536688412362,6.76,4.119602296028024,1997-11-30 23:00:00
84,-25.621052631578955,1997-12-01 11:00:00,12,5.821052631578954,182.8013378156623,0.6210526315789551,0.6199208749120951,7.17,-0.2428330433948105,1997-12-01 11:00:00
85,-29.899999999999995,1997-12-01 23:00:00,12,7.0,1568.927736914266,6.628571428571426,0.4633332164508837,5.13,-1004.13,1997-12-01 23:00:00
86,-31.04782608695652,1997-12-02 02:00:00,12,8.14782608695652,1246.3236766355146,7.947826086956514,0.3800149023051951,-999.0,1009.0333096488607,1997-12-02 02:00:00
87,-34.37142857142857,1997-12-02 11:00:00,12,10.071428571428566,1291.602031481969,9.971428571428568,0.2886789268919379,2.63,0.8589329317345054,1997-12-02 11:00:00
88,-32.300000000000004,1997-12-02 23:00:00,12,9.90000000000001,1388.9935170109845,9.687500000000004,0.6658282715028788,-999.0,1003.5024417835069,1997-12-02 23:00:00
89,-26.733333333333334,1997-12-03 11:00:00,12,10.213333333333335,1753.9430480890735,6.683333333333334,0.8474119337269949,10.18,-0.07513849889918056,1997-12-03 11:00:00
90,-23.71666666666667,1997-12-03 23:00:00,12,5.959523809523812,1716.9825307296296,3.31666666666667,0.8149229301272426,11.35,8.779992335081703,1997-12-03 23:00:00
91,-26.955882352941178,1997-12-04 11:00:00,12,4.722549019607843,1706.1779819190122,4.4558823529411775,0.5076106815425333,13.2,7.728563627071672,1997-12-04 11:00:00
92,-31.09333333333333,1997-12-04 23:00:00,12,5.443333333333332,1418.3199310961334,5.193333333333332,0.42278520473177233,5.3,6.819999999999999,1997-12-04 23:00:00
93,-32.980000000000004,1997-12-05 11:00:00,12,8.880000000000006,892.806005015242,7.9514285714285755,0.44747613389594765,2.53,4.710502216330221,1997-12-05 11:00:00
94,-35.7,1997-12-05 23:00:00,12,13.600000000000005,2161.0472463514993,12.533333333333335,0.35174975236543937,2.58,-0.39957513437410164,1997-12-05 23:00:00
95,-32.453571428571436,1997-12-06 11:00:00,12,11.978571428571435,2565.183482364754,10.57857142857144,0.26557935104076946,4.83,3.7449312831500485,1997-12-06 11:00:00
96,-30.4875,1997-12-06 23:00:00,12,11.9875,1680.1992120706739,11.212500000000002,0.26151572321669414,6.73,5.457402414527747,1997-12-06 23:00:00
97,-25.2,1997-12-07 11:00:00,12,7.599999999999998,791.9463231570161,6.599999999999998,0.6575075719778526,12.56,5.4499999999999975,1997-12-07 11:00:00
98,-21.4,1997-12-07 23:00:00,12,6.599999999999998,2079.441387721297,5.0,0.7854032870409414,13.94,3.8433152746104877,1997-12-07 23:00:00
99,-21.2,1997-12-08 11:00:00,12,5.0,1153.776468861802,3.6999999999999993,0.8200704264687797,12.29,-0.20044193471139415,1997-12-08 11:00:00
101,-29.0,1997-12-09 11:00:00,12,9.216666666666665,1370.5536610801435,8.875,0.5986605989754546,9.27,-1008.27,1997-12-09 11:00:00
102,-32.3,1997-12-09 23:00:00,12,10.799999999999997,1203.3271800082127,10.04166666666666,0.27339246465501654,8.75,0.8666387153983184,1997-12-09 23:00:00
103,-33.90666666666666,1997-12-10 11:00:00,12,10.68666666666666,980.7717358563355,10.006666666666657,0.42605705638332125,8.48,0.0371749901058962,1997-12-10 11:00:00
104,-32.09333333333335,1997-12-10 23:00:00,12,9.218333333333351,1060.251071850555,7.793333333333347,0.4280340778373654,7.89,4.404925094665091,1997-12-10 23:00:00
105,-32.37826086956521,1997-12-11 11:00:00,12,10.444927536231877,1120.200637784007,9.7639751552795,0.37673376315480667,6.45,7.9139282574910235,1997-12-11 11:00:00
107,-31.833333333333332,1997-12-12 11:00:00,12,11.308333333333334,1247.7403763757347,10.158333333333331,0.25782504162433245,5.47,6.336866915909039,1997-12-12 11:00:00
108,-31.161538461538463,1997-12-12 23:00:00,12,11.361538461538462,1036.104219795731,10.150427350427353,0.2518485356308368,5.54,8.734396157586282,1997-12-12 23:00:00
109,-28.066666666666666,1997-12-13 11:00:00,12,11.416666666666668,1047.851740579519,10.366666666666667,0.5654059601754725,-999.0,1012.5828397900729,1997-12-13 11:00:00
110,-29.52307692307692,1997-12-13 23:00:00,12,11.22307692307692,1081.1480860376766,10.523076923076921,0.505010514372408,-999.0,1004.9549795925628,1997-12-13 23:00:00
111,-29.264705882352946,1997-12-14 11:00:00,12,13.224705882352946,1143.1331772211645,12.864705882352947,0.4835038309436743,3.27,6.3465104719055905,1997-12-14 11:00:00
112,-22.45,1997-12-14 23:00:00,12,8.049999999999999,954.7330140796132,6.321428571428569,0.6898452803744913,4.19,-3.4182918472746353,1997-12-14 23:00:00
114,-32.37931034482759,1997-12-15 23:00:00,12,11.162643678160919,1956.790673214517,9.53931034482759,0.19326686290785308,6.28,2.769716337460303,1997-12-15 23:00:00
115,-36.459259259259255,1997-12-16 11:00:00,12,14.346759259259258,1379.7541450484046,14.319259259259251,0.18892924697611574,2.99,7.839144455159843,1997-12-16 11:00:00
116,-35.94615384615384,1997-12-16 23:00:00,12,15.84615384615384,1842.2179244645447,14.312820512820505,0.2503400696386633,1.55,3.5373834091423486,1997-12-16 23:00:00
117,-31.6,1997-12-17 11:00:00,12,13.86,2871.1000478613423,11.475000000000001,0.18565418530101824,1.14,1.0738168963043868,1997-12-17 11:00:00
118,-29.83333333333334,1997-12-17 23:00:00,12,11.369696969696975,2001.124097382987,8.483333333333341,0.2604378086014721,1.55,1.084954095667377,1997-12-17 23:00:00
119,-27.625000000000004,1997-12-18 11:00:00,12,9.725000000000005,2260.897222068972,2.0500000000000007,0.38373088884959927,2.97,1.0373743595303693,1997-12-18 11:00:00
120,-29.833333333333332,1997-12-18 23:00:00,12,11.506060606060604,1545.1651448549521,11.44583333333333,0.27819054512793995,2.21,5.2058687797164565,1997-12-18 23:00:00
121,-29.73333333333333,1997-12-19 23:00:00,12,6.93333333333333,1214.9909580503243,6.033333333333331,0.6843481644054485,2.68,6.526405153828696,1997-12-19 23:00:00
122,-35.1,1997-12-20 11:00:00,12,10.150000000000002,1079.4236603816232,8.666666666666668,0.5943414510010727,2.7,4.436637688573333,1997-12-20 11:00:00
123,-35.82173913043478,1997-12-20 23:00:00,12,8.605072463768114,1597.3211769523646,8.532850241545884,0.6394946843685378,-999.0,1008.6682406844062,1997-12-20 23:00:00
